Entry Date,ID,Exit Date,Pages Viewed,Conversion
2015-01-12 00:42:58,4670149534398613504,2015-01-12 00:43:00,1,No
2015-01-12 00:44:57,2373864575658564608,2015-01-12 00:44:57,1,No
2015-01-12 01:22:50,8742288666605668352,2015-01-12 01:26:15,3,No
2015-01-12 01:49:14,299697347664869376,2015-01-12 01:52:34,5,No
2015-01-12 02:03:58,5622178403987770368,n/a,1,No
2015-01-12 02:06:14,5522507311052581888,2015-01-12 02:06:30,1,No
2015-01-12 02:08:54,3040657684814700544,n/a,2,No
2015-01-12 02:31:26,7622168644772937728,2015-01-12 02:32:31,5,No
2015-01-12 02:48:29,1586268112620349440,2015-01-12 02:50:18,10,No
2015-01-12 02:55:02,2220395087982614528,2015-01-12 02:57:58,7,No
2015-01-12 03:13:24,2291339536592999424,n/a,19,Yes
2015-01-12 03:15:46,4304797871286968320,2015-01-12 03:23:41,10,No
2015-01-12 03:15:26,8671492300468927488,2015-01-12 03:15:37,1,No
2015-01-12 03:19:09,1466288050785433600,2015-01-12 03:20:30,8,No
2015-01-12 03:33:37,1324637591670272000,2015-01-12 03:35:37,8,No
2015-01-12 03:57:05,8684336632042609664,2015-01-12 03:57:08,1,No
2015-01-12 04:12:21,3355974918369395712,n/a,10,No
2015-01-12 04:25:20,5784397335974589440,2015-01-12 04:35:20,4,Yes
2015-01-12 04:26:36,4960838863224254464,2015-01-12 04:30:51,5,No
2015-01-12 04:29:25,8991004076263627776,n/a,1,No
2015-01-12 04:35:11,1275098027228667904,2015-01-12 04:35:12,1,No
2015-01-12 04:36:05,4752865394106297344,2015-01-12 04:41:55,7,No
2015-01-12 04:42:31,4670285149284446208,2015-01-12 04:44:22,5,No
2015-01-12 04:42:53,4381418785630508032,2015-01-12 04:46:02,2,No
2015-01-12 04:43:15,4459936748235407360,2015-01-12 04:50:36,1,No
2015-01-12 04:44:38,2652852504671020032,2015-01-12 04:45:14,1,No
2015-01-12 04:49:41,7572620766405908480,2015-01-12 04:52:00,9,No
2015-01-12 04:53:23,9012814306280026112,2015-01-12 04:53:24,1,No
2015-01-12 05:00:59,4794011103965756416,2015-01-12 05:01:00,1,No
2015-01-12 05:02:37,8736912418027442176,2015-01-12 05:10:52,20,Yes
2015-01-12 05:03:34,6097545296518081536,2015-01-12 05:06:29,5,No
2015-01-12 05:08:04,3813063975516605440,n/a,6,No
2015-01-12 05:11:24,5556516790341049344,2015-01-12 05:13:13,4,No
2015-01-12 05:16:57,7077320524027196416,2015-01-12 05:23:01,10,Yes
2015-01-12 05:17:09,5984987189500737536,2015-01-12 05:22:52,9,No
2015-01-12 05:28:31,947659277798856704,2015-01-12 05:28:33,1,No
2015-01-12 05:29:25,1204523705848526848,2015-01-12 05:29:46,1,No
2015-01-12 05:34:06,3253993131365949440,2015-01-12 05:34:07,1,No
2015-01-12 05:36:00,5959286591676728320,2015-01-12 05:36:12,1,No
2015-01-12 05:36:22,6806273120545166336,2015-01-12 05:36:50,1,No
2015-01-12 05:36:15,6040001821005322240,n/a,1,No
2015-01-12 05:37:39,8086697962625348608,n/a,7,No
2015-01-12 05:42:20,4113602708117641216,2015-01-12 05:42:24,1,No
2015-01-12 05:42:30,1811323006668324864,2015-01-12 05:43:40,6,No
2015-01-12 05:43:57,6251685112159378432,n/a,2,No
2015-01-12 05:46:55,7714193211391569920,2015-01-12 05:47:18,1,No
2015-01-12 05:47:00,3687736777775860736,2015-01-12 05:48:21,7,No
2015-01-12 05:47:33,2556047135954958336,n/a,3,No
2015-01-12 05:48:46,5000297928750654464,2015-01-12 05:50:00,6,No
2015-01-12 05:48:53,8059906741613514752,2015-01-12 05:48:54,1,No
2015-01-12 05:50:40,1287650386552952832,n/a,1,No
2015-01-12 05:52:45,8139281752563421184,2015-01-12 05:54:33,1,No
2015-01-12 05:53:50,2412775347296961536,2015-01-12 05:53:53,1,No
2015-01-12 06:00:47,879297136526730240,2015-01-12 06:00:51,1,No
2015-01-12 06:00:43,2036061310139855872,2015-01-12 06:05:33,2,No
2015-01-12 06:04:04,8554321642784690176,2015-01-12 06:06:13,5,No
2015-01-12 06:05:17,4863768027564417024,2015-01-12 06:06:02,1,No
2015-01-12 06:07:12,2219323440843027456,n/a,7,No
2015-01-12 06:07:22,6591198487310746624,2015-01-12 06:07:31,1,No
2015-01-12 06:07:52,1770876005189967872,2015-01-12 06:10:00,9,No
2015-01-12 06:09:51,3342372075128514560,2015-01-12 06:11:21,10,No
2015-01-12 06:11:04,5652383455117621248,n/a,1,No
2015-01-12 06:11:23,8734045930689991680,2015-01-12 06:13:20,9,No
2015-01-12 06:12:45,1100625762633192448,2015-01-12 06:13:53,5,No
2015-01-12 06:13:05,4274767736777808896,2015-01-12 06:19:25,7,No
2015-01-12 06:13:58,7431361223559134208,2015-01-12 06:14:06,1,No
2015-01-12 06:14:28,1597499938502214656,2015-01-12 06:18:24,6,No
2015-01-12 06:15:50,8047889381833822208,2015-01-12 06:18:05,6,No
2015-01-12 06:16:54,9016934730859449344,2015-01-12 06:16:59,1,No
2015-01-12 06:18:26,4598043088817422336,2015-01-12 06:23:52,4,No
2015-01-12 06:18:53,4108148353097686016,2015-01-12 06:21:27,10,No
2015-01-12 06:22:50,8875276760343668736,n/a,1,No
2015-01-12 06:23:39,8028936398723255296,2015-01-12 06:23:51,1,No
2015-01-12 06:26:21,4583495739644433408,2015-01-12 06:29:01,6,No
2015-01-12 06:26:33,931181462397728768,n/a,1,No
2015-01-12 06:28:14,6039443659245902848,2015-01-12 06:29:20,4,No
2015-01-12 06:29:49,3942415041058031616,2015-01-12 06:30:15,1,No
2015-01-12 06:30:11,3623562544710866944,2015-01-12 06:31:27,8,No
2015-01-12 06:30:31,3017517569520620544,2015-01-12 06:32:35,4,No
2015-01-12 06:30:48,3985423413247899648,2015-01-12 06:32:29,4,No
2015-01-12 06:32:21,569352279787338752,n/a,5,No
2015-01-12 06:33:22,1707794637279475712,2015-01-12 06:35:17,4,No
2015-01-12 06:33:34,7227902719628195840,2015-01-12 06:36:38,20,Yes
2015-01-12 06:36:00,8727638082908423168,2015-01-12 06:36:04,1,No
2015-01-12 06:38:13,958391369532251136,2015-01-12 06:38:18,1,No
2015-01-12 06:38:28,6700996705878634496,2015-01-12 06:41:46,8,No
2015-01-12 06:39:20,7093974920366662656,2015-01-12 06:39:21,1,No
2015-01-12 06:40:23,5569299164898666496,2015-01-12 06:42:10,5,No
2015-01-12 06:40:41,565587717452230656,2015-01-12 06:43:41,7,No
2015-01-12 06:40:47,7016188549091566592,2015-01-12 06:44:16,7,No
2015-01-12 06:41:36,725847247681054720,2015-01-12 06:41:48,1,No
2015-01-12 06:42:57,6437886313179678720,2015-01-12 06:44:54,10,No
2015-01-12 06:42:55,9099711503311035392,2015-01-12 06:44:51,6,No
2015-01-12 06:42:59,3585649294414579712,2015-01-12 06:44:37,9,Yes
2015-01-12 06:43:41,6981205199057033216,n/a,1,No
2015-01-12 06:44:46,430236878049961984,2015-01-12 06:46:46,9,No
2015-01-12 06:45:13,2819584151868929024,2015-01-12 06:46:40,1,No
2015-01-12 06:45:47,3845870367784275968,2015-01-12 06:46:50,4,No
2015-01-12 06:45:43,1766203856175448064,2015-01-12 06:46:52,9,No
2015-01-12 06:46:01,225466396238287872,2015-01-12 06:48:32,7,No
2015-01-12 06:46:15,1453939555466220544,2015-01-12 06:55:47,1,No
2015-01-12 06:47:41,7614787028021927936,2015-01-12 06:49:42,7,No
2015-01-12 06:46:53,7266212778096401408,2015-01-12 06:53:32,20,Yes
2015-01-12 06:48:59,1862153175475184640,2015-01-12 07:00:49,13,Yes
2015-01-12 06:52:27,6294403246883937280,2015-01-12 06:54:22,7,No
2015-01-12 06:54:05,1748509124876443648,2015-01-12 06:57:55,9,No
2015-01-12 06:54:12,280309884245232640,2015-01-12 06:58:08,10,Yes
2015-01-12 06:54:29,5693486370685698048,2015-01-12 06:54:57,1,No
2015-01-12 06:54:50,559219166312039424,2015-01-12 06:58:05,1,No
2015-01-12 06:56:56,5041711528903301120,2015-01-12 06:57:18,1,No
2015-01-12 06:57:24,7393270843561673728,2015-01-12 06:57:29,1,No
2015-01-12 06:58:55,228162457945759744,2015-01-12 07:03:28,6,No
2015-01-12 06:58:51,8850649275849456640,2015-01-12 06:59:05,1,No
2015-01-12 06:59:25,2718590935059193856,2015-01-12 07:00:48,9,No
2015-01-12 07:01:09,8406117586107936768,2015-01-12 07:06:09,8,No
2015-01-12 07:02:41,1428362065239878656,2015-01-12 07:05:23,4,No
2015-01-12 07:03:04,6258527833332390912,2015-01-12 07:04:33,1,No
2015-01-12 07:03:20,3935122525399569408,2015-01-12 07:11:35,13,Yes
2015-01-12 07:04:45,2158757278544103424,2015-01-12 07:09:06,3,No
2015-01-12 07:05:33,1531345054773918720,n/a,1,No
2015-01-12 07:07:09,1896508736299967488,2015-01-12 07:09:44,10,No
2015-01-12 07:07:59,802377709436261376,2015-01-12 07:09:07,2,No
2015-01-12 07:08:16,5194567396434932736,n/a,9,No
2015-01-12 07:08:39,7513152912114068480,n/a,10,No
2015-01-12 07:09:47,5912818861064897536,2015-01-12 07:10:53,4,No
2015-01-12 07:10:00,1008860980348938240,2015-01-12 07:12:57,1,No
2015-01-12 07:10:56,6584012229257627648,2015-01-12 07:11:18,1,No
2015-01-12 07:12:07,4817732703410743296,n/a,4,No
2015-01-12 07:12:24,8700784316086487040,2015-01-12 07:15:24,3,No
2015-01-12 07:12:29,6220881767320468480,2015-01-12 07:13:45,2,No
2015-01-12 07:14:35,500014357050038272,2015-01-12 07:15:44,1,No
2015-01-12 07:15:22,5652743835509269504,2015-01-12 07:19:07,9,No
2015-01-12 07:15:45,5118245950124908544,2015-01-12 07:15:53,1,No
2015-01-12 07:15:10,2914571505831759872,2015-01-12 07:21:44,7,No
2015-01-12 07:15:52,885115362422986752,2015-01-12 07:16:00,1,No
2015-01-12 07:18:16,5863570116592847872,2015-01-12 07:21:48,5,No
2015-01-12 07:19:12,1328842223073397760,2015-01-12 07:24:19,5,No
2015-01-12 07:20:38,3077553755562027008,2015-01-12 07:23:31,2,No
2015-01-12 07:20:36,8579789663248797696,2015-01-12 07:21:54,6,No
2015-01-12 07:22:02,9001104551179719680,2015-01-12 07:30:08,2,No
2015-01-12 07:22:03,8834921409893555200,2015-01-12 07:23:55,1,No
2015-01-12 07:21:49,2912402217844785152,2015-01-12 07:25:33,6,No
2015-01-12 07:24:09,5338823376720676864,n/a,4,No
2015-01-12 07:24:02,4989216065458392064,2015-01-12 07:28:10,5,No
2015-01-12 07:25:47,7337284391502238720,2015-01-12 07:30:33,5,Yes
2015-01-12 07:28:07,2822965118221011968,2015-01-12 07:34:15,4,Yes
2015-01-12 07:28:30,7768319983851542528,2015-01-12 07:29:38,1,No
2015-01-12 07:29:05,3842025036013479936,2015-01-12 07:31:45,4,No
2015-01-12 07:31:02,505328915940051968,2015-01-12 07:31:03,1,No
2015-01-12 07:30:10,6566953420701253632,2015-01-12 07:35:20,4,No
2015-01-12 07:30:25,9183440698016303104,2015-01-12 07:33:55,4,No
2015-01-12 07:31:46,1288279452691580928,2015-01-12 07:38:27,9,Yes
2015-01-12 07:31:51,1889226907128305664,2015-01-12 07:31:59,1,No
2015-01-12 07:32:42,953676517907144704,2015-01-12 07:35:33,7,No
2015-01-12 07:32:17,8085900114874888192,n/a,5,No
2015-01-12 07:33:09,1957452365630176256,2015-01-12 07:34:50,3,No
2015-01-12 07:33:45,2767733985665253376,2015-01-12 07:33:50,1,No
2015-01-12 07:35:51,3007043361133305856,2015-01-12 07:35:53,1,No
2015-01-12 07:36:32,8299427828583838720,2015-01-12 07:44:03,9,Yes
2015-01-12 07:37:09,3893382321721473024,2015-01-12 07:40:05,5,No
2015-01-12 07:37:48,262014794135313408,2015-01-12 07:50:11,3,Yes
2015-01-12 07:38:16,2554318720538584064,2015-01-12 07:43:57,7,No
2015-01-12 07:38:53,5646806783625227264,2015-01-12 07:39:00,1,No
2015-01-12 07:38:39,805315655147751424,2015-01-12 07:42:15,4,No
2015-01-12 07:40:13,9022631051708846080,2015-01-12 07:40:30,1,No
2015-01-12 07:40:20,7675438625285916672,2015-01-12 07:40:38,1,No
2015-01-12 07:41:16,8161715582632507392,2015-01-12 07:43:05,2,No
2015-01-12 07:41:33,5637293457154483200,2015-01-12 07:43:24,1,No
2015-01-12 07:42:28,3017140622306508800,2015-01-12 07:42:29,1,No
2015-01-12 07:42:51,6706364841646914560,2015-01-12 07:42:52,1,No
2015-01-12 07:43:00,2248606182049428480,n/a,8,No
2015-01-12 07:43:15,206181245341679616,2015-01-12 07:46:40,5,No
2015-01-12 07:43:24,386921607544986624,2015-01-12 07:45:50,3,No
2015-01-12 07:44:40,1004508440705879040,2015-01-12 07:44:59,1,No
2015-01-12 07:44:55,8470957488516333568,2015-01-12 07:45:14,1,No
2015-01-12 07:46:17,9134842876647371776,2015-01-12 07:48:53,10,No
2015-01-12 07:46:21,2788808819603916800,2015-01-12 07:46:22,1,No
2015-01-12 07:46:13,5224147894908083200,2015-01-12 07:46:16,1,No
2015-01-12 07:46:32,3453580786594357248,2015-01-12 07:46:40,1,No
2015-01-12 07:46:39,7832260103930480640,2015-01-12 07:48:27,6,No
2015-01-12 07:48:12,3562942843691114496,2015-01-12 07:54:00,6,No
2015-01-12 07:48:59,5900343787272304640,2015-01-12 07:50:09,1,No
2015-01-12 07:50:28,6133656095953623040,n/a,1,No
2015-01-12 07:50:17,7569826662068363264,2015-01-12 07:51:47,2,No
2015-01-12 07:51:48,4767119172722060288,2015-01-12 07:53:29,4,No
2015-01-12 07:52:20,571915516273967104,2015-01-12 07:58:37,9,No
2015-01-12 07:52:18,6130750299001431040,2015-01-12 07:52:27,1,No
2015-01-12 07:52:32,1991595370850416640,2015-01-12 07:58:58,10,No
2015-01-12 07:52:33,8451113570054799360,2015-01-12 07:55:01,10,No
2015-01-12 07:52:47,5273112074945510400,2015-01-12 07:55:40,16,Yes
2015-01-12 07:53:12,7632708130220474368,2015-01-12 07:53:21,1,No
2015-01-12 07:53:27,7703520360271417344,2015-01-12 07:57:04,6,No
2015-01-12 07:53:16,3309285951010851840,2015-01-12 07:58:56,4,No
2015-01-12 07:54:01,8610110738146173952,n/a,1,No
2015-01-12 07:54:22,3259195108785013760,2015-01-12 07:57:04,7,No
2015-01-12 07:55:48,4386439197679659008,2015-01-12 07:57:02,6,No
2015-01-12 07:56:57,8929081557577049088,n/a,4,Yes
2015-01-12 07:57:07,3079136299456496640,2015-01-12 08:00:02,10,Yes
2015-01-12 07:58:37,2253503867497573376,2015-01-12 07:59:42,8,No
2015-01-12 08:00:22,7930272092045661184,2015-01-12 08:09:33,13,Yes
2015-01-12 08:00:43,1149816554649428992,2015-01-12 08:03:48,3,No
2015-01-12 08:01:14,2976590804264175616,2015-01-12 08:01:17,1,No
2015-01-12 08:02:00,7801135372457942016,2015-01-12 08:04:00,6,No
2015-01-12 08:02:22,3310382657571387392,2015-01-12 08:02:45,1,No
2015-01-12 08:03:38,3050101520350802944,2015-01-12 08:05:00,4,No
2015-01-12 08:03:59,2896297180294774784,2015-01-12 08:04:02,1,No
2015-01-12 08:03:55,7944351925888432128,2015-01-12 08:04:06,1,No
2015-01-12 08:04:56,2649555009989534720,2015-01-12 08:06:16,10,No
2015-01-12 08:04:44,6155468174988116992,2015-01-12 08:06:37,1,No
2015-01-12 08:06:41,3704491862484658176,2015-01-12 08:08:39,9,No
2015-01-12 08:06:23,966654580443326464,n/a,6,No
2015-01-12 08:06:23,3262985422188241920,2015-01-12 08:10:26,10,No
2015-01-12 08:06:56,8813745242520709120,2015-01-12 08:08:15,8,No
2015-01-12 08:07:29,3471702040414055424,2015-01-12 08:11:38,9,No
2015-01-12 08:07:46,8025873250931693568,2015-01-12 08:13:46,6,No
2015-01-12 08:08:41,4608608447157409792,n/a,4,No
2015-01-12 08:08:14,4663887164689503232,2015-01-12 08:13:28,3,No
2015-01-12 08:08:23,6780310424215152640,2015-01-12 08:10:17,4,No
2015-01-12 08:08:58,1534673342215557120,2015-01-12 08:09:21,1,No
2015-01-12 08:09:18,7182530359244402688,2015-01-12 08:10:44,9,No
2015-01-12 08:09:07,7850351295258665984,2015-01-12 08:09:11,1,No
2015-01-12 08:09:27,1307098555362272256,2015-01-12 08:13:32,9,No
2015-01-12 08:10:22,2527523960981028864,n/a,1,No
2015-01-12 08:10:31,7995117386170860544,2015-01-12 08:10:36,1,No
2015-01-12 08:10:59,8466019901766103040,2015-01-12 08:12:36,7,No
2015-01-12 08:11:34,7162480904772054016,2015-01-12 08:11:36,1,No
2015-01-12 08:11:54,4298425625677843456,2015-01-12 08:14:28,3,No
2015-01-12 08:13:29,7936831375778563072,2015-01-12 08:13:31,1,No
2015-01-12 08:13:12,313087367145146368,2015-01-12 08:13:12,1,No
2015-01-12 08:15:42,4034260292886174720,2015-01-12 08:17:35,5,No
2015-01-12 08:16:04,2622555639068038144,2015-01-12 08:24:45,1,No
2015-01-12 08:15:42,6684954327550232576,2015-01-12 08:16:04,1,No
2015-01-12 08:17:06,887225895947960320,2015-01-12 08:20:19,1,No
2015-01-12 08:17:18,2208237335781343232,2015-01-12 08:17:30,1,No
2015-01-12 08:16:46,1166769796870634496,2015-01-12 08:17:59,7,No
2015-01-12 08:16:45,6926008116771317760,2015-01-12 08:18:11,10,No
2015-01-12 08:17:00,7299362321720851456,2015-01-12 08:19:05,1,No
2015-01-12 08:19:30,7200865843285293056,2015-01-12 08:19:40,1,No
2015-01-12 08:20:12,4547124809224909824,2015-01-12 08:23:43,8,No
2015-01-12 08:20:42,1320388187494447104,2015-01-12 08:27:18,9,No
2015-01-12 08:21:36,5261359836588453888,2015-01-12 08:23:08,1,No
2015-01-12 08:21:48,4253644535072668672,2015-01-12 08:23:29,3,No
2015-01-12 08:24:36,5280042209407408128,2015-01-12 08:26:52,1,No
2015-01-12 08:24:10,6208861645910327296,2015-01-12 08:26:58,4,No
2015-01-12 08:24:47,1512064151762669568,2015-01-12 08:24:57,1,No
2015-01-12 08:28:09,210411488080290816,2015-01-12 08:32:44,10,Yes
2015-01-12 08:29:23,5768814481912499200,2015-01-12 08:35:19,1,No
2015-01-12 08:30:43,7506290090521180160,2015-01-12 08:33:18,6,No
2015-01-12 08:30:04,2000869894351585280,2015-01-12 08:33:55,6,No
2015-01-12 08:30:27,4479683821851997184,2015-01-12 08:30:35,1,No
2015-01-12 08:31:20,4971199082364525568,2015-01-12 08:38:18,4,No
2015-01-12 08:31:16,5184066157394791424,2015-01-12 08:33:49,4,No
2015-01-12 08:32:16,3455929862933033984,2015-01-12 08:37:08,1,No
2015-01-12 08:32:17,6704981269822602240,2015-01-12 08:37:31,5,No
2015-01-12 08:33:24,5998925384095012864,2015-01-12 08:34:09,1,No
2015-01-12 08:32:39,6300724078481423360,2015-01-12 08:38:57,2,No
2015-01-12 08:33:00,1486513590320092160,2015-01-12 08:33:21,1,No
2015-01-12 08:34:11,3093996441621901312,n/a,1,No
2015-01-12 08:33:38,8499047744713288704,2015-01-12 08:33:51,1,No
2015-01-12 08:34:13,4148271246531184640,2015-01-12 08:35:46,1,No
2015-01-12 08:34:52,1111336946551756800,2015-01-12 08:34:53,1,No
2015-01-12 08:36:08,8168736430795074560,2015-01-12 08:36:10,1,No
2015-01-12 08:36:12,8419009893781438464,2015-01-12 08:38:53,4,No
2015-01-12 08:36:08,4485323420188355584,2015-01-12 08:37:52,1,No
2015-01-12 08:36:27,727412556122601472,2015-01-12 08:38:52,10,No
2015-01-12 08:36:33,1295026057704248320,2015-01-12 08:42:06,5,No
2015-01-12 08:36:37,2086051858998403072,2015-01-12 08:38:10,10,No
2015-01-12 08:36:37,7296143434238005248,n/a,4,No
2015-01-12 08:36:44,7857783116309659648,2015-01-12 08:42:08,5,No
2015-01-12 08:36:57,9152927379606513664,2015-01-12 08:37:53,1,No
2015-01-12 08:37:04,4250379663127374848,2015-01-12 08:39:33,6,No
2015-01-12 08:38:01,354018108465806336,2015-01-12 08:38:06,1,No
2015-01-12 08:38:11,1293443119732407296,2015-01-12 08:40:26,3,Yes
2015-01-12 08:39:07,5449633599455029248,2015-01-12 08:39:16,1,No
2015-01-12 08:39:38,3606097253423240192,2015-01-12 08:55:00,8,Yes
2015-01-12 08:40:30,7860444536509644800,2015-01-12 08:40:46,1,No
2015-01-12 08:41:20,1967412341623491584,2015-01-12 08:42:40,4,No
2015-01-12 08:41:41,7561568404073779200,2015-01-12 08:44:00,19,Yes
2015-01-12 08:41:51,3632350783162547200,2015-01-12 08:44:35,9,No
2015-01-12 08:42:40,501625493837946880,2015-01-12 08:43:53,5,No
2015-01-12 08:43:02,3280349587832795136,2015-01-12 08:53:54,15,Yes
2015-01-12 08:43:50,2422066296357977088,2015-01-12 08:48:07,2,No
2015-01-12 08:44:35,245102987763126272,2015-01-12 08:46:22,2,No
2015-01-12 08:44:24,1134983083013641216,2015-01-12 08:48:19,9,No
2015-01-12 08:44:39,8056969248919707648,n/a,1,No
2015-01-12 08:44:45,4170427083670066176,2015-01-12 08:44:56,1,No
2015-01-12 08:46:21,6551749828582935552,2015-01-12 08:48:35,4,No
2015-01-12 08:47:21,960050481050760192,2015-01-12 08:49:08,1,No
2015-01-12 08:48:04,3883182404467863552,2015-01-12 08:49:32,9,No
2015-01-12 08:48:30,4355695755701404672,2015-01-12 08:55:27,6,Yes
2015-01-12 08:48:41,8719262605504552960,2015-01-12 08:50:56,4,No
2015-01-12 08:49:34,565719019427194880,2015-01-12 08:49:49,1,No
2015-01-12 08:50:06,5352521050466488320,2015-01-12 08:50:10,1,No
2015-01-12 08:50:24,4120156151560208384,2015-01-12 08:50:25,1,No
2015-01-12 08:51:20,127351869335668736,2015-01-12 08:52:22,7,No
2015-01-12 08:53:00,4570057150256936960,2015-01-12 08:55:38,5,No
2015-01-12 08:54:10,7876966218344210432,2015-01-12 09:02:23,14,Yes
2015-01-12 08:54:39,2116775240985260032,n/a,1,No
2015-01-12 08:55:09,5551458441267691520,2015-01-12 08:55:26,1,No
2015-01-12 08:56:35,1753121374362379264,2015-01-12 08:56:36,1,No
2015-01-12 08:56:05,3328334013761504256,2015-01-12 08:56:06,1,No
2015-01-12 08:56:17,6713966228269504512,2015-01-12 08:57:41,4,No
2015-01-12 08:56:27,5311181199986737152,2015-01-12 08:58:01,5,No
2015-01-12 08:57:31,8052880130506152960,2015-01-12 08:59:10,6,No
2015-01-12 08:58:19,919460745223860224,2015-01-12 09:04:37,7,No
2015-01-12 08:59:43,5970017863660843008,2015-01-12 09:00:01,1,No
2015-01-12 09:00:09,7084965074710870016,2015-01-12 09:02:54,10,No
2015-01-12 09:01:35,6834399553784817664,2015-01-12 09:02:42,10,No
2015-01-12 09:03:23,2294811379557335040,2015-01-12 09:06:04,6,Yes
2015-01-12 09:05:01,9112890076166045696,2015-01-12 09:05:03,1,No
2015-01-12 09:06:02,6556506297149023232,2015-01-12 09:06:42,1,No
2015-01-12 09:05:24,455952007609791488,2015-01-12 09:06:31,1,No
2015-01-12 09:06:23,1280316647802693632,2015-01-12 09:08:04,8,No
2015-01-12 09:06:24,3557367289079092224,2015-01-12 09:06:31,1,No
2015-01-12 09:05:58,3254997240679447552,2015-01-12 09:16:48,11,Yes
2015-01-12 09:06:36,8361275343906638848,2015-01-12 09:10:13,7,Yes
2015-01-12 09:07:18,7472790002266048512,2015-01-12 09:10:21,7,No
2015-01-12 09:07:38,1692200620856682496,2015-01-12 09:07:50,1,No
2015-01-12 09:09:46,6333719188085587968,2015-01-12 09:09:49,1,No
2015-01-12 09:10:22,407996025867021312,2015-01-12 09:13:54,12,Yes
2015-01-12 09:11:43,8566365428226591744,2015-01-12 09:13:41,3,Yes
2015-01-12 09:10:54,7905468195318913024,2015-01-12 09:10:56,1,No
2015-01-12 09:10:33,3220549850357243904,2015-01-12 09:13:05,10,No
2015-01-12 09:11:26,8095003293723768832,2015-01-12 09:14:32,12,Yes
2015-01-12 09:11:31,6336390680055120896,n/a,10,No
2015-01-12 09:12:03,1624159015022397440,2015-01-12 09:12:15,1,No
2015-01-12 09:13:00,7336444231235554304,n/a,4,No
2015-01-12 09:13:19,2142439648398515200,2015-01-12 09:14:44,9,No
2015-01-12 09:13:33,790328024271583232,2015-01-12 09:16:01,1,No
2015-01-12 09:13:55,7780213932158915584,2015-01-12 09:14:02,1,No
2015-01-12 09:14:22,146964679184048128,2015-01-12 09:18:37,6,No
2015-01-12 09:15:01,7563790268483795968,n/a,2,No
2015-01-12 09:16:01,8661724093366676480,2015-01-12 09:18:42,17,Yes
2015-01-12 09:15:05,7710996645637892096,n/a,3,No
2015-01-12 09:15:23,3374875555158213632,2015-01-12 09:16:35,7,No
2015-01-12 09:16:20,1128381636676448256,2015-01-12 09:24:58,8,No
2015-01-12 09:17:25,6679122306684077056,2015-01-12 09:20:08,13,Yes
2015-01-12 09:17:54,5747017601604787200,2015-01-12 09:17:55,1,No
2015-01-12 09:19:08,6485300113212402688,2015-01-12 09:20:48,6,No
2015-01-12 09:18:57,7827172111115436032,2015-01-12 09:21:10,9,No
2015-01-12 09:19:24,5565877169222019072,2015-01-12 09:20:53,7,No
2015-01-12 09:19:26,3173534606624304128,2015-01-12 09:20:42,5,No
2015-01-12 09:19:15,6382149416382627840,2015-01-12 09:19:19,1,No
2015-01-12 09:20:13,8114252322518526976,2015-01-12 09:20:15,1,No
2015-01-12 09:19:47,1919981912933645312,2015-01-12 09:19:55,1,No
2015-01-12 09:21:09,8119549158693766144,2015-01-12 09:24:04,3,No
2015-01-12 09:20:56,8923874030625573888,2015-01-12 09:23:15,14,Yes
2015-01-12 09:21:51,7699721227420370944,2015-01-12 09:23:49,8,No
2015-01-12 09:22:14,8127084158275676160,2015-01-12 09:22:19,1,No
2015-01-12 09:22:49,7074947565713549312,2015-01-12 09:24:16,2,No
2015-01-12 09:23:02,1493940780600680448,2015-01-12 09:24:26,10,No
2015-01-12 09:22:59,397597697946800128,2015-01-12 09:26:07,18,Yes
2015-01-12 09:23:26,244452046240249856,2015-01-12 09:27:51,10,No
2015-01-12 09:23:55,6150880367123572736,2015-01-12 09:29:18,10,No
2015-01-12 09:23:54,4796268541392606208,2015-01-12 09:27:46,2,No
2015-01-12 09:23:58,1673056851906940928,2015-01-12 09:24:15,1,No
2015-01-12 09:25:00,7205602633917767680,2015-01-12 09:25:01,1,No
2015-01-12 09:25:23,8146531846632926208,2015-01-12 09:26:47,6,No
2015-01-12 09:25:04,2863980028856524800,2015-01-12 09:27:51,10,No
2015-01-12 09:26:06,5140967510070505472,2015-01-12 09:26:20,1,No
2015-01-12 09:26:07,4360143002515030016,2015-01-12 09:28:43,5,No
2015-01-12 09:26:23,1518045345321133056,2015-01-12 09:28:28,2,No
2015-01-12 09:26:18,8795761616394357760,2015-01-12 09:27:50,17,Yes
2015-01-12 09:26:20,7902674723886201856,2015-01-12 09:33:14,8,No
2015-01-12 09:27:07,3185777957336925184,2015-01-12 09:29:19,7,No
2015-01-12 09:27:09,2581464170422031360,2015-01-12 09:27:09,1,No
2015-01-12 09:27:28,2194488575479614464,2015-01-12 09:29:01,6,No
2015-01-12 09:28:08,583272977816695808,2015-01-12 09:30:54,8,No
2015-01-12 09:28:26,4022804686641708032,2015-01-12 09:28:34,1,No
2015-01-12 09:30:06,8697537695929470976,2015-01-12 09:30:07,1,No
2015-01-12 09:30:02,4093821945570256896,2015-01-12 09:32:45,4,No
2015-01-12 09:32:47,3551272865582323712,2015-01-12 09:57:05,11,Yes
2015-01-12 09:32:49,2381511562887663616,2015-01-12 09:32:53,1,No
2015-01-12 09:33:06,3833201256163934208,2015-01-12 09:33:37,1,No
2015-01-12 09:34:20,432047283601280000,2015-01-12 09:41:19,9,No
